cliente_id,idade,genero,regiao,perfil_risco,renda_mensal,produto_id,nome_produto,tipo_produto,taxa_administracao,risco_produto,data_investimento,valor_investido,rentabilidade_percentual,status_investimento,valor_final
189,45,Outro,Centro-Oeste,Agressivo,10640.46,136,Renda Fixa Gama,Ações,2.4,Alto,2025-07-23,22414.32,63.2,Resgatado,36580.17
190,19,F,Sudeste,Agressivo,6782.45,106,FII Alpha,Ações,1.63,Alto,2023-02-22,25674.8,,Resgatado,37539.13
191,59,Outro,Sudeste,Conservador,3484.73,115,Cripto Delta,Cripto,0.46,Médio,2023-07-17,23327.34,35.73,Ativo,31662.2
192,62,M,Sul,Moderado,9444.66,149,FII Alpha,Ações,1.25,Médio,2025-12-14,25334.92,17.66,Resgatado,29809.07
193,74,Outro,Centro-Oeste,Agressivo,8762.71,113,Ação Beta,Cripto,0.24,Alto,2023-12-28,40750.65,-3.71,Ativo,39238.8
194,70,M,Centro-Oeste,Agressivo,906.7,196,Ação Beta,FII,1.89,Baixo,2025-03-30,19778.65,40.38,Ativo,27765.27
195,23,F,Sudeste,Moderado,6351.02,105,Renda Fixa Gama,Ações,1.3,Médio,2022-01-01,27825.25,-3.96,Ativo,26723.37
196,45,F,Centro-Oeste,Agressivo,6607.0,160,Ação Beta,Renda Fixa,0.99,Baixo,2024-12-26,30534.96,-29.03,Resgatado,21670.66
197,45,Masculino,Sul,Moderado,1988.95,120,Ação Beta,FII,2.42,Médio,2022-06-12,47144.1,-22.67,Ativo,36456.53
198,61,M,Sul,Conservador,3302.83,109,Renda Fixa Gama,Ações,2.36,Médio,2022-11-11,32909.44,46.34,Resgatado,48159.67
199,61,M,Sul,moderado,8728.9,131,FII Alpha,Cripto,2.39,Médio,2022-11-29,6968.82,11.53,Resgatado,7772.32
200,37,Feminino,Norte,Moderado,6174.33,105,Renda Fixa Gama,FII,0.63,Médio,2023-06-09,29331.65,-7.3,Resgatado,27190.44
201,47,Feminino,Sudeste,moderado,3625.14,101,Renda Fixa Gama,Ações,1.85,Alto,2025-07-25,33264.99,-3.83,Resgatado,31990.94
202,28,Feminino,Centro-Oeste,Moderado,4326.48,138,Cripto Delta,FII,2.37,Médio,2022-02-25,970.33,24.39,Resgatado,1206.99
203,72,Outro,Sul,moderado,2997.22,148,Ação Beta,Renda Fixa,1.47,Médio,2023-01-24,4227.64,69.6,Resgatado,7170.08
204,45,Feminino,Sudeste,Conservador,6188.55,126,Ação Beta,Ações,0.61,Alto,2023-08-16,1440.41,-0.43,Resgatado,1434.22
205,42,M,Sudeste,Agressivo,7880.76,155,FII Alpha,Ações,2.06,Alto,2024-07-27,2888.52,42.1,Ativo,4104.59
206,56,Outro,Norte,Conservador,8941.68,113,Ação Beta,Cripto,2.21,Alto,2025-06-28,4938.42,,Resgatado,7941.47
207,50,F,Centro-Oeste,Agressivo,4330.04,122,FII Alpha,FII,1.79,Alto,2024-08-08,47911.87,23.76,Resgatado,59295.73
208,18,Masculino,Centro-Oeste,moderado,5115.54,184,Cripto Delta,Renda Fixa,0.8,Baixo,2024-01-01,10732.68,-27.03,Resgatado,7831.64
209,74,Feminino,Sul,moderado,7252.9,150,FII Alpha,Cripto,0.56,Alto,2023-06-11,10625.61,57.58,Resgatado,16743.84
210,44,F,Sul,Agressivo,8381.52,193,FII Alpha,Ações,1.6,Alto,2025-08-14,42942.26,66.73,Resgatado,71597.63
211,74,M,Sudeste,Moderado,6926.95,124,Cripto Delta,Cripto,1.26,Alto,2025-11-17,37761.45,-26.59,Resgatado,27720.68
212,69,Masculino,Centro-Oeste,Conservador,9168.83,152,Renda Fixa Gama,Cripto,1.71,Baixo,2022-05-04,33952.86,-17.22,Ativo,28106.18
213,30,F,Centro-Oeste,Moderado,10542.26,187,Cripto Delta,Renda Fixa,0.37,Alto,2024-12-30,21375.9,-20.43,Ativo,25513.199999999997
214,58,Masculino,Sul,moderado,1924.96,110,Ação Beta,Ações,0.43,Baixo,2023-01-29,2043.26,-5.67,Resgatado,1927.41
215,20,Feminino,Nordeste,Conservador,9797.54,134,Ação Beta,Renda Fixa,0.97,Médio,2023-12-05,41413.72,24.56,Resgatado,51584.93
216,56,M,Sudeste,Conservador,9246.42,154,Cripto Delta,Ações,0.72,Baixo,2025-12-19,43109.41,-26.33,Resgatado,31758.7
217,23,Masculino,Centro-Oeste,Moderado,3061.12,157,FII Alpha,FII,1.59,Alto,2024-06-27,24348.76,-11.41,Resgatado,21570.57
218,25,F,Norte,Agressivo,7159.45,167,Cripto Delta,FII,0.98,Baixo,2024-06-30,32421.76,14.8,Resgatado,37220.18
219,44,Feminino,Norte,Agressivo,7589.93,136,Ação Beta,Renda Fixa,1.74,Baixo,2024-09-20,24143.89,39.64,Resgatado,33714.53
220,26,Feminino,Nordeste,Conservador,3275.46,199,Cripto Delta,Cripto,1.95,Baixo,2022-11-24,15159.86,70.05,Ativo,25779.34
221,54,F,Sul,Agressivo,5847.29,176,FII Alpha,Ações,0.55,Baixo,2024-12-19,27244.63,61.29,Ativo,43942.86
222,50,F,Sul,moderado,6391.0,108,Ação Beta,Ações,2.31,Baixo,2023-07-21,34585.64,-24.07,Ativo,26260.88
223,68,Masculino,Sul,Moderado,3300.17,127,Renda Fixa Gama,Renda Fixa,1.99,Baixo,2024-09-14,8150.55,76.36,Ativo,14374.31
224,59,Outro,Norte,Moderado,5152.71,154,Cripto Delta,Cripto,1.6,Baixo,2023-03-31,26770.42,-0.63,Ativo,26601.77
225,61,Feminino,Sul,Moderado,9502.94,145,Cripto Delta,Cripto,2.28,Baixo,2023-11-05,38910.01,9.99,Ativo,42797.12
226,41,Masculino,Norte,Conservador,10208.31,179,Cripto Delta,Ações,0.74,Médio,2024-01-07,24041.74,-21.8,Resgatado,28200.96
227,32,F,Nordeste,Conservador,3241.04,169,Cripto Delta,FII,1.11,Médio,2025-03-01,8266.28,72.97,Ativo,14298.18
228,71,Masculino,Sudeste,Agressivo,-661.84,126,Ação Beta,Ações,0.31,Alto,2022-04-12,43551.39,30.05,Resgatado,56638.58
229,49,F,Centro-Oeste,Moderado,9093.39,109,FII Alpha,FII,1.19,Alto,2025-06-08,33856.01,26.79,Resgatado,42926.04
230,49,M,Nordeste,moderado,10556.03,122,Renda Fixa Gama,Renda Fixa,1.32,Alto,2023-07-25,31810.13,-28.33,Ativo,22798.32
231,41,F,Norte,moderado,8191.91,120,Cripto Delta,Cripto,1.58,Alto,2024-03-19,32757.73,-29.62,Resgatado,23054.89
232,58,F,Nordeste,Moderado,5282.5,189,Ação Beta,Ações,0.25,Alto,2025-05-26,12630.48,45.04,Ativo,18319.25
233,69,F,Centro-Oeste,Conservador,3290.68,144,Cripto Delta,Renda Fixa,0.18,Alto,2024-07-31,24869.52,23.05,Ativo,30601.94
234,66,Outro,Sudeste,Conservador,7541.94,102,Renda Fixa Gama,Cripto,1.11,Médio,2025-07-30,16636.38,25.83,Ativo,20933.56
235,66,F,Centro-Oeste,Conservador,8636.7,158,Cripto Delta,FII,0.55,Médio,2023-01-03,41759.61,41.53,Resgatado,59102.38
236,69,Feminino,Norte,moderado,4350.48,142,FII Alpha,Renda Fixa,1.92,Médio,2022-04-01,29643.81,-13.95,Resgatado,25508.5
237,29,Feminino,Centro-Oeste,Moderado,6687.65,198,Cripto Delta,Renda Fixa,1.7,Baixo,2025-10-24,36006.04,79.82,Resgatado,64746.06
238,56,Masculino,Nordeste,moderado,4913.22,106,Cripto Delta,Ações,0.88,Baixo,2022-05-19,33184.92,-21.12,Ativo,26176.26
239,19,Outro,Sul,Moderado,7884.84,126,Cripto Delta,Renda Fixa,0.21,Alto,2025-09-28,24444.16,,Ativo,24314.61
240,20,Masculino,Nordeste,moderado,852.89,161,FII Alpha,Renda Fixa,0.54,Médio,2022-04-24,40340.34,46.32,Ativo,59025.99
241,66,Feminino,Norte,moderado,6991.68,141,Ação Beta,Ações,1.76,Alto,2022-01-22,30960.66,,Resgatado,39242.64
242,54,Feminino,Sudeste,Agressivo,5085.13,196,FII Alpha,Renda Fixa,2.48,Médio,2024-11-12,11725.88,-19.38,Resgatado,9453.4
243,66,M,Centro-Oeste,moderado,10580.17,103,Ação Beta,FII,0.88,Médio,2024-12-24,14892.02,55.23,Ativo,23116.88
244,73,F,Sudeste,Moderado,6779.97,189,FII Alpha,Ações,2.02,Alto,2023-04-05,41434.89,76.75,Resgatado,73236.17
245,34,Feminino,Norte,moderado,7769.35,161,FII Alpha,FII,2.18,Alto,2022-04-24,47090.95,22.04,Ativo,57469.8
246,66,Masculino,Centro-Oeste,Agressivo,3642.12,107,Cripto Delta,Ações,0.22,Baixo,2023-06-24,27626.18,-2.16,Resgatado,27029.45
247,19,Masculino,Nordeste,Agressivo,5446.43,183,FII Alpha,Cripto,2.3,Médio,2024-07-09,19584.26,-18.25,Ativo,16010.13
248,19,F,Nordeste,Moderado,6986.27,116,Ação Beta,Renda Fixa,1.22,Baixo,2025-06-16,31438.09,-7.42,Ativo,29105.38
249,45,F,Norte,Agressivo,5101.45,104,Ação Beta,Cripto,2.41,Baixo,2022-09-14,24433.58,4.24,Ativo,25469.56
250,71,M,Centro-Oeste,Agressivo,5394.34,162,Ação Beta,FII,1.39,Baixo,2025-08-01,42163.89,-9.32,Ativo,38234.22
251,40,Outro,Nordeste,Conservador,6657.41,108,Ação Beta,Cripto,0.66,Baixo,2025-11-28,41733.23,45.29,Ativo,60634.21
252,54,Masculino,Norte,Moderado,1716.86,107,FII Alpha,FII,2.44,Médio,2024-12-05,23079.6,-27.48,Resgatado,16737.33
253,49,F,Norte,Agressivo,4688.96,106,Cripto Delta,Cripto,0.68,Médio,2023-10-14,40326.82,15.0,Resgatado,46375.84
254,50,Masculino,Sudeste,Agressivo,7971.99,136,Renda Fixa Gama,FII,2.22,Baixo,2023-04-01,10051.34,11.16,Resgatado,11173.07
255,18,F,Nordeste,Agressivo,5015.89,199,Ação Beta,Renda Fixa,0.52,Médio,2023-11-10,19008.74,66.58,Resgatado,31664.76
256,36,Feminino,Centro-Oeste,Moderado,11841.43,154,FII Alpha,Cripto,1.72,Baixo,2023-01-27,4440.29,0.01,Ativo,4440.73
257,19,Masculino,Nordeste,Conservador,6226.86,166,Cripto Delta,FII,1.09,Alto,2023-04-11,40485.82,34.06,Resgatado,54275.29
258,70,Feminino,Nordeste,moderado,1369.94,107,FII Alpha,FII,2.43,Baixo,2025-05-21,48774.54,-29.49,Resgatado,34390.93
259,61,Masculino,Nordeste,Conservador,7109.69,168,Ação Beta,Cripto,0.54,Alto,2023-02-16,29049.83,70.86,Resgatado,49634.54
260,43,Outro,Norte,Moderado,3360.19,104,Ação Beta,Cripto,1.08,Baixo,2025-03-28,38441.57,40.03,Ativo,53829.73
261,49,M,Sul,Moderado,6849.98,116,Cripto Delta,Cripto,1.64,Baixo,2024-06-29,20378.91,57.3,Resgatado,32056.03
262,23,Feminino,Sul,Moderado,4585.68,157,FII Alpha,Renda Fixa,2.45,Médio,2023-07-05,28296.87,32.63,Ativo,37530.14
263,49,F,Sudeste,moderado,4751.44,162,Ação Beta,Renda Fixa,0.83,Alto,2024-09-19,17694.11,59.71,Ativo,28259.26
264,72,Outro,Nordeste,Moderado,8587.89,126,Ação Beta,Renda Fixa,1.05,Médio,2023-04-17,34993.94,-20.72,Ativo,27743.2
265,21,Masculino,Sul,Conservador,2041.29,175,Renda Fixa Gama,Cripto,1.21,Baixo,2025-02-07,12689.12,48.15,Resgatado,18798.93
266,72,Feminino,Sudeste,Agressivo,4786.86,191,Renda Fixa Gama,FII,0.71,Alto,2024-02-15,8085.49,-13.63,Ativo,6983.44
267,28,Masculino,Norte,Agressivo,4507.45,167,Ação Beta,FII,2.06,Baixo,2024-03-20,44978.68,33.41,Ativo,60006.06
268,73,Masculino,Nordeste,Moderado,9342.6,127,Renda Fixa Gama,FII,0.32,Alto,2023-03-19,43281.94,78.43,Resgatado,77227.97
269,34,Masculino,Centro-Oeste,Moderado,5127.71,188,Renda Fixa Gama,Ações,1.79,Alto,2023-04-10,41830.52,-10.14,Resgatado,37588.91
270,55,M,Norte,moderado,3646.06,157,Ação Beta,Cripto,1.38,Baixo,2025-09-20,41166.36,-1.82,Ativo,40417.13
271,41,M,Sudeste,Agressivo,6578.11,149,FII Alpha,FII,0.68,Baixo,2024-04-25,36610.5,-6.76,Ativo,34135.63
272,22,F,Norte,moderado,3764.28,199,FII Alpha,Cripto,1.28,Médio,2024-07-04,43800.61,15.34,Resgatado,50519.62
273,69,Feminino,Centro-Oeste,moderado,4126.57,166,FII Alpha,Cripto,2.09,Médio,2023-08-31,10905.61,23.74,Resgatado,13494.6
274,51,Outro,Norte,moderado,7725.3,130,Cripto Delta,FII,1.17,Baixo,2024-01-12,43584.93,-12.39,Ativo,38184.76
275,23,Outro,Sudeste,moderado,-1165.18,111,FII Alpha,Cripto,0.39,Médio,2023-06-28,45930.69,-26.94,Resgatado,33556.96
276,39,Outro,Centro-Oeste,Conservador,3589.93,154,Cripto Delta,Ações,0.2,Médio,2024-06-18,35942.19,7.58,Ativo,38666.61
277,28,Masculino,Centro-Oeste,Moderado,4308.08,103,Cripto Delta,Ações,1.97,Baixo,2024-07-13,30167.9,12.02,Ativo,33794.08
278,65,M,Norte,Moderado,9862.82,193,Renda Fixa Gama,FII,0.89,Alto,2023-10-07,12185.48,12.11,Ativo,13661.14
279,33,Feminino,Centro-Oeste,moderado,7113.33,141,Cripto Delta,Cripto,2.33,Baixo,2025-06-12,43374.95,43.15,Resgatado,62091.24
280,50,Masculino,Norte,moderado,5920.68,190,Cripto Delta,Ações,1.58,Médio,2024-04-23,29052.96,19.36,Ativo,34677.61
281,26,M,Nordeste,Conservador,5742.0,153,Cripto Delta,FII,1.15,Baixo,2022-01-23,30728.13,-18.14,Resgatado,25154.05
282,23,M,Centro-Oeste,moderado,6308.67,121,Cripto Delta,Renda Fixa,1.45,Baixo,2024-01-07,30524.79,72.56,Resgatado,52673.58
283,33,Feminino,Norte,Conservador,6614.01,100,Renda Fixa Gama,Renda Fixa,1.2,Alto,2022-05-24,43405.58,47.07,Ativo,63836.59
284,46,Feminino,Nordeste,Conservador,6313.84,147,Ação Beta,Renda Fixa,2.27,Alto,2022-11-02,7280.37,-6.59,Ativo,6800.59
285,20,Feminino,Centro-Oeste,moderado,10866.43,142,Cripto Delta,Renda Fixa,1.2,Médio,2023-05-07,3552.78,72.86,Resgatado,6141.34
286,37,Masculino,Nordeste,Moderado,4901.99,119,Ação Beta,Ações,0.35,Médio,2025-11-19,11587.2,79.07,Ativo,20749.2
287,53,F,Centro-Oeste,Conservador,6435.97,117,FII Alpha,FII,1.53,Médio,2023-08-07,24842.11,-8.28,Ativo,22785.18
288,36,Feminino,Sudeste,Moderado,6094.98,169,FII Alpha,Ações,1.6,Médio,2025-06-02,23736.09,11.86,Ativo,26551.19
289,43,F,Sudeste,Moderado,8348.2,148,Ação Beta,Renda Fixa,1.94,Médio,2024-12-07,25845.53,-22.42,Resgatado,20050.96
290,20,Masculino,Norte,Conservador,4266.94,175,Ação Beta,Cripto,2.34,Baixo,2023-06-30,6159.59,23.07,Ativo,7580.61
291,36,F,Sul,Agressivo,5082.96,116,FII Alpha,Renda Fixa,1.16,Baixo,2023-02-09,39748.17,56.65,Ativo,62265.51
292,37,Outro,Sudeste,Conservador,2220.87,152,Renda Fixa Gama,Cripto,0.94,Médio,2024-02-05,15455.14,69.44,Resgatado,26187.19
293,49,F,Sul,Agressivo,8467.54,121,Renda Fixa Gama,FII,1.28,Alto,2025-01-30,45704.88,29.98,Ativo,59407.2
294,24,Feminino,Nordeste,Conservador,2192.76,181,Cripto Delta,Ações,2.26,Alto,2022-08-29,42078.19,5.86,Resgatado,44543.97
295,69,Masculino,Nordeste,Conservador,7348.89,109,Renda Fixa Gama,Cripto,2.45,Médio,2025-08-06,3641.39,33.23,Ativo,4851.42
296,58,Feminino,Sul,Moderado,10202.74,123,Renda Fixa Gama,Renda Fixa,2.43,Baixo,2025-07-03,3151.41,-17.29,Resgatado,2606.53
297,50,Outro,Norte,Moderado,10814.34,183,Cripto Delta,Ações,0.65,Alto,2022-12-27,31634.44,61.88,Resgatado,51209.83
298,57,Feminino,Centro-Oeste,moderado,5235.08,111,Cripto Delta,Cripto,1.29,Alto,2022-03-08,4325.17,27.28,Ativo,5505.08
299,56,Feminino,Sul,Moderado,5135.31,103,Renda Fixa Gama,FII,0.72,Alto,2022-10-07,28805.98,78.07,Ativo,51294.81
300,35,Feminino,Sul,Moderado,5814.7,141,Ação Beta,Cripto,0.98,Alto,2025-11-30,4418.6,14.11,Ativo,5042.06
301,57,M,Sul,Moderado,8251.85,104,Cripto Delta,Cripto,0.18,Baixo,2024-02-17,24227.75,41.89,Resgatado,34376.75
302,18,Outro,Sul,Moderado,5669.76,125,Ação Beta,FII,0.49,Baixo,2024-10-25,21245.78,7.39,Ativo,22815.84
303,28,Feminino,Sul,moderado,5315.65,199,FII Alpha,Ações,1.05,Alto,2023-06-27,29751.23,-13.76,Ativo,25657.46
304,45,Feminino,Norte,Moderado,8681.76,158,Cripto Delta,FII,0.98,Baixo,2025-03-21,18131.65,53.02,Resgatado,27745.05
305,74,Feminino,Sudeste,Agressivo,6109.19,161,Ação Beta,Ações,0.77,Baixo,2025-07-14,7432.34,43.97,Resgatado,10700.34
306,42,Masculino,Centro-Oeste,Agressivo,5617.28,179,Cripto Delta,Ações,0.65,Médio,2023-07-17,42184.75,55.85,Ativo,65744.93
307,67,M,Sudeste,moderado,3809.67,104,Cripto Delta,Ações,1.9,Médio,2022-02-17,15315.39,77.81,Ativo,27232.29
308,40,Masculino,Sul,Moderado,8567.58,125,Cripto Delta,Cripto,0.81,Médio,2022-11-30,3839.41,79.28,Ativo,6883.29
309,48,M,Sudeste,Agressivo,6617.7,182,Cripto Delta,Renda Fixa,1.8,Médio,2022-05-16,25279.44,72.19,Resgatado,43528.67
310,47,Feminino,Norte,Conservador,5970.69,105,Ação Beta,Renda Fixa,0.98,Alto,2023-06-03,43944.91,68.43,Resgatado,74016.41
311,59,Outro,Nordeste,Agressivo,1345.06,123,Ação Beta,Cripto,2.02,Médio,2022-04-29,14395.65,3.17,Ativo,14851.99
312,52,F,Sudeste,Moderado,8386.25,194,Ação Beta,Ações,0.5,Médio,2025-08-04,22812.27,21.53,Ativo,27723.75
313,24,F,Centro-Oeste,Agressivo,3164.38,194,FII Alpha,FII,0.48,Baixo,2022-12-08,20427.11,-24.85,Resgatado,15350.97
314,33,Feminino,Norte,Conservador,7129.8,152,Cripto Delta,FII,1.73,Alto,2025-07-25,2895.21,45.26,Resgatado,4205.58
315,43,Masculino,Nordeste,Agressivo,4053.66,106,Cripto Delta,Renda Fixa,2.3,Baixo,2024-09-29,43483.17,30.06,Ativo,56554.21
316,65,Outro,Norte,Moderado,3317.25,109,Ação Beta,Ações,0.44,Baixo,2023-09-19,38064.63,47.77,Resgatado,56248.1
317,74,M,Sul,Conservador,8320.38,138,Ação Beta,Cripto,0.28,Baixo,2022-06-13,5240.56,44.89,Ativo,7593.05
318,69,Feminino,Nordeste,moderado,6254.14,185,Cripto Delta,Cripto,2.34,Médio,2022-10-12,7042.21,-0.09,Resgatado,7035.87
319,66,Outro,Centro-Oeste,Conservador,6102.6,177,Cripto Delta,Renda Fixa,0.38,Alto,2024-08-21,1023.8,20.72,Ativo,1235.93
320,19,Outro,Nordeste,Agressivo,10876.27,127,FII Alpha,Ações,0.7,Médio,2025-05-31,49293.05,-18.44,Resgatado,40203.41
321,18,M,Centro-Oeste,moderado,10837.59,141,Cripto Delta,FII,2.33,Alto,2023-01-12,21100.92,-20.7,Resgatado,16733.03
322,65,Outro,Sul,Conservador,5382.61,161,Ação Beta,FII,2.03,Baixo,2022-02-22,46554.3,20.6,Ativo,56144.49
323,29,Masculino,Centro-Oeste,Conservador,2732.13,151,FII Alpha,Cripto,0.92,Alto,2022-11-24,21297.09,31.14,Ativo,27929.0
324,22,Masculino,Norte,Conservador,9534.53,121,Renda Fixa Gama,Renda Fixa,2.39,Baixo,2022-12-07,5638.12,5.07,Resgatado,5923.97
325,54,Masculino,Sudeste,Moderado,2638.48,156,Renda Fixa Gama,Cripto,1.46,Médio,2023-06-11,17494.55,-23.23,Ativo,13430.57
326,49,Outro,Norte,moderado,7188.0,195,Cripto Delta,FII,0.27,Baixo,2023-10-01,21202.47,42.77,Ativo,30270.77
327,72,Masculino,Norte,moderado,5330.27,110,Ação Beta,Cripto,1.79,Médio,2025-02-15,9242.41,44.51,Ativo,20034.315
328,26,M,Nordeste,Conservador,6190.0,113,Cripto Delta,Ações,1.39,Médio,2023/99/99,3148.64,5.28,Ativo,3314.89
329,58,Outro,Sul,moderado,9065.73,130,Ação Beta,FII,1.47,Médio,2023-05-21,16167.65,-29.91,Ativo,11331.91
330,52,F,Sudeste,Agressivo,4032.89,103,Ação Beta,FII,2.49,Baixo,2025-09-10,27195.02,39.94,Resgatado,38056.71
331,36,Outro,Centro-Oeste,Agressivo,4479.6,121,Ação Beta,Cripto,0.47,Médio,2024-05-17,13138.64,-22.24,Resgatado,10216.61
332,65,M,Nordeste,Conservador,7895.13,192,Renda Fixa Gama,Cripto,1.68,Alto,2023-12-05,47954.86,-5.42,Ativo,45355.71
333,33,F,Sul,Agressivo,10472.05,198,Cripto Delta,Renda Fixa,1.2,Alto,2025-05-02,24330.53,-2.74,Resgatado,23663.87
334,20,Outro,Sudeste,Conservador,12185.43,163,Cripto Delta,Cripto,0.75,Alto,2022-06-27,6948.45,-1.01,Ativo,6878.27
335,37,Masculino,Norte,Agressivo,2372.97,176,Renda Fixa Gama,Ações,1.76,Alto,2024-08-25,20967.92,37.83,Resgatado,28900.08
336,41,Feminino,Sul,Conservador,4950.97,183,Ação Beta,Renda Fixa,1.7,Médio,2023-07-13,35531.15,-21.29,Resgatado,27966.57
337,71,Feminino,Sul,Conservador,3421.14,182,FII Alpha,Renda Fixa,2.16,Alto,2024-06-27,24613.85,40.98,Resgatado,34700.61
338,73,Masculino,Sul,moderado,8116.38,178,FII Alpha,FII,2.21,Baixo,2023-10-16,16896.08,23.33,Ativo,20837.94
339,50,Feminino,Norte,moderado,6152.17,189,Renda Fixa Gama,Ações,1.45,Alto,2022-01-09,5761.85,8.36,Resgatado,6243.54
340,41,Feminino,Centro-Oeste,Conservador,8194.47,183,FII Alpha,Ações,0.88,Alto,2025-12-06,23248.01,36.46,Ativo,31724.23
341,69,Masculino,Nordeste,moderado,5012.21,160,Ação Beta,Renda Fixa,1.37,Baixo,2024-07-22,5320.62,,Resgatado,8836.49
342,28,Masculino,Centro-Oeste,moderado,7748.82,199,Ação Beta,Renda Fixa,0.96,Baixo,2023-06-08,18858.67,29.84,Ativo,24486.1
343,66,Outro,Sudeste,Moderado,5552.65,105,Cripto Delta,FII,0.77,Alto,2024-11-02,6253.1,-12.83,Ativo,5450.83
344,25,Outro,Nordeste,Agressivo,6355.58,178,Ação Beta,Cripto,1.42,Médio,2022-10-04,33969.93,31.35,Resgatado,44619.5
345,53,Masculino,Sudeste,moderado,4559.4,167,Ação Beta,Ações,1.68,Baixo,2023-03-15,38743.87,19.9,Ativo,46453.9
346,55,M,Norte,Conservador,9400.11,105,Ação Beta,Ações,1.52,Médio,2024-11-27,12552.52,73.46,Resgatado,21773.6
347,57,Feminino,Centro-Oeste,Moderado,2843.21,165,FII Alpha,FII,2.39,Médio,2024-03-30,4198.44,35.27,Resgatado,5679.23
348,37,Outro,Sul,Moderado,5715.67,135,FII Alpha,Renda Fixa,0.82,Alto,2023-03-11,17678.01,-26.13,Resgatado,13058.75
349,52,Feminino,Nordeste,moderado,10452.21,114,Renda Fixa Gama,Ações,0.99,Médio,2025-06-21,28246.12,-16.72,Ativo,23523.37
350,65,F,Sul,Conservador,9189.95,175,Renda Fixa Gama,FII,1.7,Médio,2024-04-19,38512.94,28.57,Ativo,49516.09
351,42,Masculino,Sudeste,Conservador,3891.96,139,FII Alpha,Renda Fixa,1.54,Médio,2024-01-14,20443.44,57.47,Ativo,32192.28
352,52,M,Sul,Conservador,4019.09,140,Cripto Delta,FII,0.1,Alto,2025-04-11,18614.3,-19.48,Ativo,14988.23
353,42,F,Sul,Conservador,7285.19,106,Cripto Delta,Ações,0.85,Baixo,2022-09-08,45462.67,32.2,Ativo,60101.65
354,46,F,Norte,Conservador,7624.83,121,FII Alpha,Renda Fixa,0.71,Alto,2023-09-24,22759.47,19.79,Resgatado,27263.57
355,35,F,Norte,Agressivo,8974.76,171,Renda Fixa Gama,FII,2.12,Baixo,2025-09-27,22637.29,9.92,Resgatado,24882.91
356,63,Masculino,Centro-Oeste,Conservador,2476.85,110,Cripto Delta,FII,2.18,Médio,2024-04-24,20794.96,-20.97,Resgatado,16434.26
357,35,Outro,Sudeste,Conservador,9289.48,101,Ação Beta,FII,0.78,Baixo,2022-01-14,18479.37,66.76,Ativo,30816.2
358,19,Masculino,Norte,Agressivo,3746.42,129,Cripto Delta,Ações,0.34,Baixo,2022-10-01,36559.9,53.95,Resgatado,56283.97
359,71,Outro,Norte,moderado,9336.68,167,Cripto Delta,Ações,0.59,Baixo,2024-10-03,14448.24,71.3,Resgatado,24749.84
360,52,F,Centro-Oeste,Moderado,1961.44,152,Cripto Delta,Cripto,0.52,Baixo,2022-12-19,19249.4,-11.56,Resgatado,17024.17
361,33,F,Nordeste,Agressivo,3215.11,188,Renda Fixa Gama,Ações,0.67,Médio,2025-03-04,14473.37,32.97,Ativo,19245.24
362,58,M,Centro-Oeste,Moderado,10302.54,120,Renda Fixa Gama,FII,0.66,Baixo,2024-08-27,28730.78,-27.88,Ativo,20720.64
363,53,Outro,Sul,Moderado,10440.09,124,FII Alpha,Ações,1.25,Baixo,2023-03-18,48039.37,-10.45,Ativo,43019.26
364,50,F,Sul,Agressivo,6250.84,172,Cripto Delta,FII,0.87,Médio,2025-11-03,19819.6,56.8,Ativo,31077.13
365,21,Feminino,Norte,Conservador,5176.78,171,Renda Fixa Gama,FII,1.44,Baixo,2023-07-21,48426.08,1.56,Ativo,49181.53
366,50,M,Norte,Moderado,5959.87,104,Renda Fixa Gama,FII,0.93,Alto,2024-03-12,33006.26,-8.3,Ativo,30266.74
367,31,Masculino,Centro-Oeste,Conservador,7036.82,191,FII Alpha,Renda Fixa,2.06,Baixo,2022-05-07,39874.56,29.65,Ativo,51697.37
368,38,M,Centro-Oeste,moderado,7262.03,165,Ação Beta,Cripto,2.38,Alto,2025-08-17,16983.66,42.1,Ativo,24133.78
369,65,Feminino,Sudeste,Agressivo,5263.17,184,Ação Beta,Cripto,1.07,Alto,2024-10-15,11608.89,37.14,Resgatado,15920.43
370,37,Outro,Sul,Moderado,1161.32,148,Cripto Delta,FII,0.22,Alto,2024-03-31,29052.11,-19.09,Resgatado,23506.06
371,73,Masculino,Centro-Oeste,Conservador,4640.74,107,Ação Beta,Ações,0.67,Médio,2025-03-28,49542.18,72.34,Ativo,85380.99
372,25,Masculino,Nordeste,Moderado,2112.49,197,FII Alpha,Cripto,0.34,Alto,2025-05-08,35654.39,-10.51,Resgatado,31907.11
373,24,Outro,Sudeste,moderado,7914.53,186,Renda Fixa Gama,FII,0.93,Alto,2024-12-24,34240.42,71.79,Resgatado,58821.62
374,20,M,Centro-Oeste,moderado,6922.23,178,Ação Beta,Ações,1.65,Médio,2023-11-26,22780.07,23.21,Resgatado,28067.32
375,34,F,Norte,Moderado,5721.88,126,Cripto Delta,Renda Fixa,1.35,Médio,2024-01-09,44034.5,-18.67,Resgatado,35813.26
376,50,M,Centro-Oeste,Agressivo,5373.08,101,Cripto Delta,Renda Fixa,0.68,Alto,2023-09-15,34999.91,-13.65,Resgatado,30222.42
